date,open,high,low,close,volume
2001/6/19,2256.52,2267.74,2252.13,2264.95,588.65
2001/6/20,2265.39,2274.45,2250.63,2256.52,497.64
2001/6/21,2257.41,2283.06,2257.37,2282.98,474.42
2001/6/22,2285.24,2300.36,2282.48,2299.88,669.68
2001/6/25,2303.8,2321.83,2303.77,2321.81,933.91
2001/6/26,2325.24,2327.76,2315.17,2325.38,901.67
2001/6/27,2326.31,2329.11,2314.52,2320.55,737.49
2001/6/28,2322,2328.36,2305.16,2311.4,727.95
2001/6/29,2310.78,2317.43,2306.39,2309.99,553.96
2001/7/2,2312.56,2315.47,2293.71,2298.21,529.63
2001/7/3,2299.08,2303.48,2284.03,2303.45,480.49
2001/7/4,2304.65,2308.14,2291.43,2294.12,423.41
2001/7/5,2294.42,2296.38,2268.13,2273.22,533.73
2001/7/6,2271.29,2278.82,2260.04,2261.86,533.34
2001/7/9,2260.9,2266.63,2255.54,2261.24,449.98
2001/7/10,2264.34,2281.1,2264.32,2281.09,439.03
2001/7/11,2282.11,2283.64,2258.78,2259.9,418.5
2001/7/12,2256.04,2258.9,2244.24,2256,414.75
2001/7/13,2258.33,2268.46,2248.72,2251.33,432.8
2001/7/16,2266.4,2273.79,2230.79,2235.15,636.41
2001/7/17,2234.36,2234.98,2209.74,2230.09,509.96
2001/7/18,2231.21,2237.06,2226.55,2236.28,336.8
2001/7/19,2236.38,2243.68,2228.71,2243.68,334.23
2001/7/20,2247.05,2274.14,2247.05,2273.98,656.87
2001/7/23,2278.36,2280.48,2261.64,2264.72,608.53
2001/7/24,2258.5,2258.5,2224.4,2232.57,589.08
2001/7/25,2226.58,2235.95,2203.67,2207.54,484.35
2001/7/26,2205.26,2211.67,2179.19,2187.18,459.93
2001/7/27,2186.76,2194.24,2154.73,2156.72,463.01
2001/7/30,2147.18,2147.19,2041.19,2042.11,661.02
2001/7/31,2023.53,2063.99,1994.86,2006.33,564.94
2001/8/1,2011.63,2076.48,2011.63,2076.47,562.83
2001/8/2,2079.28,2080.38,2000.3,2046.81,526.13
2001/8/3,2046.42,2055.37,2038.41,2048.77,361.06
2001/8/6,2043.24,2043.28,1955.8,1971.26,528.94
2001/8/7,1962.02,2001.43,1953.31,1994.73,496.6
2001/8/8,1993.49,1997.98,1975.61,1984.69,984.66
2001/8/9,1984.1,2012.64,1983.36,2012.57,539.38
2001/8/10,2017.62,2044.52,2017.33,2042.68,620.61
2001/8/13,2044.64,2051.62,2029.76,2044.25,461.41
2001/8/14,2044.83,2049.76,2012.11,2027.43,427.2
2001/8/15,2026.28,2036.98,2023.12,2035.39,315.24
2001/8/16,2036.27,2038.56,2006.53,2007.78,348.29
2001/8/17,2005,2016.16,1997.75,2012.69,330.89
2001/8/20,2011.77,2023.69,2005.22,2020.96,360.48
2001/8/21,2022.46,2034.02,2022.16,2025.79,345
2001/8/22,2022.32,2022.35,1976.71,1988.73,522.29
2001/8/23,1977.37,1988.16,1953.61,1987.66,413.69
2001/8/24,1987.94,1996.76,1967.08,1970.67,409.22
2001/8/27,1964.87,1964.87,1905.32,1907.87,552.06
2001/8/28,1896.79,1924.81,1875.98,1924.76,451.94
2001/8/29,1928.32,1947.66,1919.06,1929.35,407.9
2001/8/30,1927.74,1928.09,1912.21,1921.1,292.34
2001/8/31,1920.25,1929.11,1913.73,1916.43,224.42
2001/9/3,1914.13,1914.29,1894.62,1898.47,335.42
2001/9/4,1896.43,1944.45,1895.98,1944.41,443.17
2001/9/5,1950.61,1972.08,1946.19,1950.99,468.47
2001/9/6,1950.28,1959.18,1934.97,1943.46,344.45
2001/9/7,1939.99,1939.99,1886.63,1888.45,459
2001/9/10,1868.92,1939.73,1852.68,1938.07,534.72
2001/9/11,1941.59,1953.14,1930.63,1945.73,461.96
2001/9/12,1903.9,1941.3,1896.86,1935.51,708.18
2001/9/13,1934.37,1940.44,1920.04,1922.22,331.73
2001/9/14,1920.88,1928.34,1896.28,1901.14,376.04
2001/9/17,1894.87,1899.09,1865.36,1867.61,389.15
2001/9/18,1867.34,1900.57,1862.52,1881.24,292.83
2001/9/19,1882.7,1905.91,1867.05,1905.62,320.17
2001/9/20,1909.58,1920.45,1897.43,1901.63,416.36
2001/9/21,1899,1905.1,1887.1,1890.41,303.07
2001/9/24,1888.13,1891.96,1874.2,1877.67,239.46
2001/9/25,1882.32,1895.68,1870.08,1875.95,237.68
2001/9/26,1875.64,1875.66,1845.53,1848.28,256.95
2001/9/27,1845.93,1859.67,1830.26,1844.72,290.72
2001/9/28,1845.93,1854.39,1830.35,1844.29,299.77
2001/10/8,1845.35,1853.28,1799.95,1803.66,241.12
2001/10/9,1801.19,1828.78,1799.04,1822.16,232.94
2001/10/10,1821.57,1822.12,1757.79,1760.82,364.13
2001/10/11,1756.05,1767.35,1705.02,1709.37,403.78
2001/10/12,1708.64,1774.83,1667.64,1764.99,648.32
2001/10/15,1765.68,1777.52,1742.55,1760.32,398.45
2001/10/16,1762.25,1764.9,1720.37,1727.4,307.62
2001/10/17,1726.34,1733.58,1706.32,1713.83,257.28
2001/10/18,1712.77,1722.46,1679.35,1685.83,279.7
2001/10/19,1680.47,1680.47,1618.05,1640.41,528.01
2001/10/22,1625.69,1630.7,1579.63,1585.77,388.08
2001/10/23,1712.54,1742.25,1694.59,1742.06,1263.99
2001/10/24,1808.03,1820.4,1758.07,1792.56,1836.35
2001/10/25,1782.04,1782.04,1745.18,1749.16,911.88
2001/10/26,1741.32,1754.61,1722.55,1750.38,609.23
2001/10/29,1751.26,1774.89,1751.26,1774.23,522.11
2001/10/30,1776.79,1778.63,1753.38,1755.85,378.99
2001/10/31,1751.79,1762.36,1727.6,1762.36,378.98
2001/11/1,1765.63,1792.29,1761.18,1781.88,584.27
2001/11/2,1777.79,1786.15,1761.95,1764.75,406.38
2001/11/5,1760.98,1761.47,1743.53,1752.2,332.54
2001/11/6,1750.69,1758.32,1740.39,1743.18,363.01
2001/11/7,1741.13,1741.17,1659.5,1661.91,551.22
2001/11/8,1632.89,1674.21,1615.97,1674.18,485.18
2001/11/9,1674.02,1708.8,1651.5,1701.06,478.87
2001/11/12,1702.11,1708.15,1688.73,1691.45,376.04
2001/11/13,1679.79,1694,1667.36,1686.07,320.82
2001/11/14,1685.77,1698.52,1684.52,1687.13,264.08
2001/11/15,1689.33,1695.15,1682.68,1691.64,239.78
2001/11/16,1800.53,1810.14,1715.8,1718.07,989.5
2001/11/19,1716.17,1742.37,1715.87,1742.27,430.67
2001/11/20,1744.68,1777.5,1743.11,1773.32,831.58
2001/11/21,1774.32,1782.02,1763.48,1779.64,639.88
2001/11/22,1779.91,1790.38,1774.2,1790.26,656.24
2001/11/23,1790.06,1796.75,1777.98,1786.81,595.02
2001/11/26,1784.25,1784.25,1769.45,1779.85,446.42
2001/11/27,1779.44,1797.36,1778.73,1797.33,473.38
2001/11/28,1800.44,1817.32,1800.03,1810.31,697
2001/11/29,1810.76,1817.23,1803.76,1807.29,628.28
2001/11/30,1807.11,1822.85,1806.91,1822.84,596.76
2001/12/3,1825.74,1842.56,1825.66,1837.55,718.56
2001/12/4,1838.8,1845.62,1829.54,1844.91,648.27
2001/12/5,1840.72,1851.51,1819.34,1819.5,858.04
2001/12/6,1814.1,1829.11,1810.79,1825.31,710.97
2001/12/7,1826.03,1830.7,1816.72,1818.41,550.33
2001/12/10,1816.3,1821.15,1802.82,1820.85,459.66
2001/12/11,1819.99,1821.05,1798.05,1800.39,426.24
2001/12/12,1795.96,1800.16,1784.8,1785.86,463.81
2001/12/13,1784.34,1791.41,1757.5,1758.48,478.53
2001/12/14,1754.06,1763.35,1743.08,1745.21,407.95
2001/12/17,1742.81,1750.56,1731.44,1734.59,323.08
2001/12/18,1735.17,1756.88,1728.82,1756.36,439.96
2001/12/19,1758,1762.41,1740.66,1741.5,383.91
2001/12/20,1738.09,1738.09,1694.83,1698.05,521.07
2001/12/21,1693.69,1707.54,1690.59,1706.85,340.62
2001/12/24,1706.19,1706.79,1666.31,1671.35,382.6
2001/12/25,1669.87,1678.97,1657.43,1676.45,427.73
2001/12/26,1675.89,1700.39,1669.96,1699.64,436.52
2001/12/27,1701.54,1711.05,1691.14,1693.77,526.25
2001/12/28,1692.74,1706.31,1685.03,1705.93,485.21
2001/12/31,1707.97,1716.43,1704.4,1712.54,464.67
2002/1/4,1710.02,1710.04,1673.65,1676.3,271.04
2002/1/7,1670.33,1670.33,1648.23,1660.75,267.98
2002/1/8,1658.95,1672.38,1647.41,1648.48,262.35
2002/1/9,1645.81,1645.82,1617.07,1626.16,339.35
2002/1/10,1621.45,1645.2,1586.55,1641.45,476.54
2002/1/11,1639.19,1639.19,1598.69,1599.04,501.74
2002/1/14,1582.71,1582.71,1545.75,1546.43,527.41
2002/1/15,1536.36,1553.14,1517.88,1519.58,501.95
2002/1/16,1518.7,1542.47,1497.87,1539.82,584.83
2002/1/17,1536.37,1536.39,1473.57,1476.95,520.07
2002/1/18,1462.31,1492.68,1432.11,1472.35,711.99
2002/1/21,1463.42,1468.88,1417.64,1422.36,500.4
2002/1/22,1415.58,1457.85,1405.8,1416.08,582.09
2002/1/23,1413.57,1507.39,1405.13,1506.64,872.02
2002/1/24,1496.74,1541.69,1460.46,1518.84,1240.58
2002/1/25,1511.73,1527.53,1504.83,1513.61,748.04
2002/1/28,1506.65,1510.9,1416.1,1418.28,949.75
2002/1/29,1401.42,1456.22,1397.01,1453.07,662.19
2002/1/30,1453.18,1468.87,1440.65,1456.88,556.81
2002/1/31,1474.03,1565.36,1474.03,1555.08,1673.2
2002/2/1,1557.9,1571.4,1543.55,1548.61,1182.94
2002/2/4,1548.52,1577.62,1538.77,1575.19,766.79
2002/2/5,1574.44,1586.77,1565.78,1582.75,895.54
2002/2/6,1582.28,1586.31,1547.31,1548.97,777.57
2002/2/7,1545.39,1585.69,1543.96,1579.91,909.81
2002/2/8,1585.48,1595.32,1570.53,1571.12,657.97
2002/2/25,1606.44,1610.67,1586.71,1595.98,760.31
2002/2/26,1595.11,1597.95,1572.65,1597.64,631.54
2002/2/27,1597.48,1611.69,1590.42,1604.87,690.13
2002/2/28,1604.14,1610.61,1586.36,1590.18,606.66
2002/3/1,1586.81,1586.85,1565.82,1566.84,549.97
2002/3/4,1561.87,1592.99,1558.75,1592.36,532.08
2002/3/5,1594.9,1632.94,1594.9,1626.75,1086.18
2002/3/6,1631.55,1662.86,1630.88,1636.38,1497.44
2002/3/7,1636.27,1682.44,1636.14,1682.17,1544.63
2002/3/8,1692.3,1715.98,1680.43,1710.68,2174.33
2002/3/11,1714.12,1736.09,1702.64,1735.63,1840.88
2002/3/12,1736.89,1744.4,1712.61,1714.85,1986.4
2002/3/13,1707.86,1727.45,1691.99,1693.71,1436.53
2002/3/14,1691.24,1737.73,1691.24,1737.06,1127.37
2002/3/15,1744.06,1749.02,1690.62,1691.07,1315.02
2002/3/18,1712.22,1729.22,1680.3,1693.9,1240.78
2002/3/19,1694.34,1737.7,1694.31,1737.42,1285.39
2002/3/20,1745.77,1759.18,1736.59,1755.66,1740.62
2002/3/21,1760.32,1767.75,1748.29,1758.57,1309.12
2002/3/22,1757.61,1758.03,1731.82,1742.48,993.61
2002/3/25,1740.55,1750.27,1735.88,1748.45,860.64
2002/3/26,1747.84,1748.38,1713.47,1721.37,893.27
2002/3/27,1718.43,1727.26,1706.94,1726.09,685.69
2002/3/28,1725.79,1738.5,1716.74,1721.83,732.7
2002/3/29,1719,1719,1664.63,1672.64,1149.43
2002/4/1,1666.39,1678.88,1657.3,1677.4,642.5
2002/4/2,1677.41,1679.69,1643.37,1650.63,739.25
2002/4/3,1650.42,1672.63,1650.34,1662.86,618.88
2002/4/4,1663.42,1714.52,1651.62,1712.55,872.87
2002/4/5,1721.67,1728.82,1698.81,1705.26,985.25
2002/4/8,1704.42,1714.55,1701.38,1711.71,651.26
2002/4/9,1712.96,1744.51,1711.73,1739.96,1565.63
2002/4/10,1743.44,1751.07,1735.71,1750.78,1183.04
2002/4/11,1752.54,1753.55,1720.92,1721.19,924.35
2002/4/12,1719.96,1737.01,1719.96,1731.49,794.06
2002/4/15,1733.2,1737.37,1711.56,1722.84,629.64
2002/4/16,1720.93,1728.34,1708.94,1713.45,566.95
2002/4/17,1715.05,1722.93,1702.86,1717.54,557.85
2002/4/18,1717.31,1719.49,1699.36,1701.58,684.33
2002/4/19,1698.6,1709.05,1676.55,1708.65,796.73
2002/4/22,1707.1,1710.84,1692.16,1700.84,526.48
2002/4/23,1699.93,1708.24,1694.64,1697.43,477.75
2002/4/24,1696.21,1699.37,1681.14,1683.08,483.77
2002/4/25,1681.9,1688.97,1675.27,1688.06,453.63
2002/4/26,1687.6,1715.9,1687.6,1713.26,652.06
2002/4/29,1716.32,1741.05,1713.28,1739.64,992.04
2002/4/30,1742.32,1748.18,1731.59,1742.02,935.83
2002/5/8,1744.28,1745.26,1725.19,1725.9,460.39
2002/5/9,1721.78,1733.06,1720.09,1724.01,540.92
2002/5/10,1724.36,1725.84,1709.66,1711.1,585.56
2002/5/13,1707.64,1707.68,1690.51,1696.22,550.4
2002/5/14,1694.48,1702.51,1685.23,1688.06,517.68
2002/5/15,1686.6,1689.86,1668.08,1668.44,553.16
2002/5/20,1632.91,1632.93,1595.44,1608.27,461.83
2002/5/21,1643.56,1668.9,1632.37,1657.37,938.53
2002/5/22,1660.27,1660.55,1631.1,1632.52,557.02
2002/5/23,1639.49,1654.97,1636.32,1640.09,791.82
2002/5/24,1641.42,1642.79,1611.56,1616.89,529.74
2002/5/27,1622.81,1630.77,1612.77,1622.97,359.92
2002/5/28,1625.71,1638.06,1625.24,1626.65,364.76
2002/5/29,1626.32,1626.34,1586.5,1591.42,492.05
2002/5/30,1590.82,1597.71,1572.11,1590,536.67
2002/5/31,1589.53,1599.01,1579.2,1581.82,409.88
2002/6/3,1576.02,1576.03,1544.66,1548.09,495.82
2002/6/4,1548.63,1563.35,1538.51,1555.27,439.86
2002/6/5,1555.88,1555.88,1523.64,1525.22,430.29
2002/6/6,1521.63,1599.45,1518.05,1587.32,844.62
2002/6/7,1589.05,1607.89,1573.76,1596.11,956.31
2002/6/10,1595.91,1595.96,1576.95,1583.27,438.6
2002/6/11,1582.05,1601.33,1581.72,1597.77,489.3
2002/6/12,1598.65,1598.65,1579.89,1591.45,375.21
2002/6/13,1591.53,1596.21,1577.11,1577.62,345.77
2002/6/14,1574.38,1574.39,1558.26,1559.34,381.26
2002/6/17,1553.89,1562.2,1545.62,1561.56,284.07
2002/6/18,1562.2,1594.68,1562.18,1590.78,522
2002/6/19,1590.65,1590.68,1572.22,1573.47,299.86
2002/6/20,1577.11,1595.2,1576.49,1582.35,385.1
2002/6/21,1583.52,1633.3,1583.5,1631.02,1197.56
2002/6/24,1779.13,1783.65,1719.38,1781.8,4599.44
2002/6/25,1793.24,1825.77,1764.28,1781.54,4037.73
2002/6/26,1772.67,1794.73,1758.84,1788.33,2364.46
2002/6/27,1790.34,1807.1,1781.28,1799.71,2150.78
2002/6/28,1801.01,1824.95,1787.17,1809.96,2886.19
2002/7/1,1813.75,1818.12,1789.18,1790.19,1508.85
2002/7/2,1783.58,1802.2,1774.34,1801.2,1245.81
2002/7/3,1803.41,1812.78,1795.49,1806.63,1256.44
2002/7/4,1807.55,1811.68,1785.01,1788.04,1222.4
2002/7/5,1784.6,1797.39,1778.52,1797.08,1038.57
2002/7/8,1798.55,1813.53,1796.03,1808.51,993.71
2002/7/9,1809.47,1818.21,1800.01,1805.89,986.46
2002/7/10,1804.32,1805.61,1773.06,1776.2,1159.43
2002/7/11,1772.38,1786.74,1762.86,1770.81,860.34
2002/7/12,1770.47,1780.57,1766.79,1772.25,755.08
2002/7/15,1770.67,1771.23,1758.99,1761.59,768.88
2002/7/16,1761.31,1779.21,1760.4,1765.48,682.47
2002/7/17,1766.36,1776.16,1753.38,1775.6,590.84
2002/7/18,1777.85,1786.06,1769.04,1779.15,768.52
2002/7/19,1780.68,1788.66,1777.44,1788.42,662.85
2002/7/22,1786.54,1786.85,1751.46,1754.09,784.57
2002/7/23,1749.8,1757.88,1742.89,1746.54,628.24
2002/7/24,1746.36,1752.63,1739.81,1745.03,502.64
2002/7/25,1747.91,1755.63,1734.26,1737.21,497.07
2002/7/26,1737.16,1742.66,1728.43,1729.81,461.6
2002/7/29,1727.1,1738.68,1719.11,1738.38,459.34
2002/7/30,1739.34,1745.06,1729.08,1741.8,572.86
2002/7/31,1740.37,1744.45,1720.85,1723.56,495.5
2002/8/1,1721.94,1732.31,1710.57,1725.02,468.93
2002/8/2,1725.72,1735.25,1725.22,1734.38,393
2002/8/5,1733.93,1734.13,1724.48,1726.12,371
2002/8/6,1725.05,1753.23,1721.88,1743.64,656.5
2002/8/7,1743.16,1743.85,1736.59,1740.92,341.95
2002/8/8,1741.39,1748.52,1729.81,1732.26,392.21
2002/8/9,1730.83,1731.17,1714.32,1718.81,453.85
2002/8/12,1713.97,1714.09,1704.09,1705.69,409.54
2002/8/13,1704.75,1713.86,1704.61,1707.86,285.72
2002/8/16,1703.9,1724.9,1694.49,1718.38,557.85
2002/8/19,1717.45,1721.87,1712.73,1715.8,347.01
2002/8/20,1716.19,1747.08,1715.79,1744.38,783.59
2002/8/21,1745.06,1751.37,1741.23,1746.74,612.6
2002/8/22,1745.8,1770.51,1745.51,1759.88,859.01
2002/8/23,1760.06,1761.97,1752.53,1756.87,538.83
2002/8/26,1755.74,1755.94,1741.72,1743.69,486.7
2002/8/27,1743.6,1753.53,1743.05,1753.13,604.56
2002/8/28,1754.26,1757.19,1748.74,1750.06,550.14
2002/8/29,1750.14,1753.67,1738.49,1740.15,428.18
2002/8/30,1739.79,1742.07,1737.5,1739.34,388.01
2002/9/2,1739.05,1742.91,1735.81,1741.72,338.06
2002/9/3,1742.61,1753.86,1742.6,1747.31,380.14
2002/9/4,1747.73,1749.38,1735.27,1736.82,381.53
2002/9/5,1735.66,1735.67,1711.51,1713.64,577.81
2002/9/6,1711.62,1716.69,1701.06,1702.6,527.8
2002/9/9,1699.52,1699.52,1687.49,1692.31,407.03
2002/9/10,1690.93,1698.4,1689.9,1696.02,344.9
2002/9/11,1696.25,1697.83,1675.82,1691,416.87
2002/9/12,1690.57,1702.86,1684.86,1695.34,336.25
2002/9/13,1695.29,1696.99,1692.12,1696.66,301.49
2002/9/16,1694.95,1694.96,1668.36,1674.04,430.7
2002/9/17,1673.36,1682.39,1663.5,1674.95,412.87
2002/9/18,1673.6,1675.34,1663.01,1664.11,333.58
2002/9/19,1663.05,1694.56,1654.1,1689.95,533.27
2002/9/20,1688.78,1688.78,1672.75,1674.87,341.76
2002/9/23,1672.06,1674.26,1666.83,1672.5,245.31
2002/9/24,1672.11,1672.19,1663.72,1666.29,312.71
2002/9/25,1665.37,1672.15,1659.73,1667.43,352.44
2002/9/26,1667.44,1669.67,1655.58,1656.75,394.71
2002/9/27,1656.33,1661.21,1646.18,1650.48,378.35
2002/10/8,1645.76,1645.76,1626.54,1631.38,247.06
2002/10/9,1639.48,1640.39,1601.81,1602.29,1675.88
2002/10/10,1598.94,1609.88,1595.09,1597.24,492.9
2002/10/11,1599.07,1603.97,1588.31,1590.57,597.93
2002/10/14,1589.3,1599.49,1574.8,1598.48,537.91
2002/10/15,1598.35,1601.53,1588.46,1591.25,366.34
2002/10/16,1591.4,1616.09,1591.4,1604.49,486.23
2002/10/17,1605.07,1605.95,1577.47,1579.27,401.18
2002/10/18,1577.24,1590.47,1566.02,1585.96,394.97
2002/10/21,1585.62,1591.94,1578.34,1591.59,338.34
2002/10/22,1591.78,1622.08,1591.76,1616.01,631.05
2002/10/23,1617.84,1618.19,1607,1617.01,464.51
2002/10/24,1617.89,1618.58,1603.33,1603.97,434.9
2002/10/25,1603.21,1610.43,1584.89,1587.95,500.96
2002/10/28,1585.61,1586.21,1567.21,1570.06,473.36
2002/10/29,1568.69,1579.41,1555.33,1578.46,440.76
2002/10/30,1578.69,1581.21,1565.52,1577.29,363.04
2002/10/31,1577.63,1589.96,1573.35,1574.93,345.31
2002/11/1,1574.79,1578.85,1565.37,1578.49,346.68
2002/11/4,1584.22,1600.75,1582.88,1600.35,474.36
2002/11/5,1602.5,1635.03,1600.75,1627.73,1148.75
2002/11/6,1628.4,1628.7,1617.67,1621.68,631.21
2002/11/7,1623.24,1629.51,1615.25,1623.67,625.16
2002/11/8,1640.15,1643.33,1585.38,1590.48,907.88
2002/11/11,1587.68,1594.53,1569.33,1571.9,424.46
2002/11/12,1572.06,1585.96,1548.16,1553.18,771.28
2002/11/13,1550.89,1558.61,1527.25,1557.79,613.09
2002/11/14,1556.11,1556.37,1525.59,1526.75,516.23
2002/11/15,1521.66,1547.95,1516.8,1529.64,571.92
2002/11/18,1529.69,1534.39,1512.62,1516.56,400.55
2002/11/19,1515.88,1530.26,1506.41,1527.56,402.5
2002/11/20,1524.44,1524.44,1487.78,1489.96,544.47
2002/11/21,1485.06,1485.06,1451.99,1453.42,649.69
2002/11/22,1455.39,1472.48,1437.59,1458.55,646.14
2002/11/25,1456.25,1467.05,1445.62,1461.8,428.49
2002/11/26,1461.83,1472.63,1433.42,1433.6,509.53
2002/11/27,1428.08,1447.21,1415.09,1441.78,689.76
2002/11/28,1441.06,1482.46,1434.99,1482.12,761.28
2002/11/29,1485.16,1515.97,1473.3,1499.36,1437.72
2002/12/2,1497.1,1497.1,1458.54,1459.33,643.62
2002/12/3,1455.09,1473.99,1451.76,1472.89,500.44
2002/12/4,1479.18,1497.81,1470.5,1478.67,736.82
2002/12/5,1475.99,1475.99,1458.4,1468.62,464.1
2002/12/6,1468.56,1481.13,1459.48,1469.21,363.76
2002/12/9,1468.13,1474.55,1459.04,1464.2,314.28
2002/12/10,1463.88,1470.51,1446.24,1446.54,500.63
2002/12/11,1443.96,1445.8,1429.23,1441.68,426.7
2002/12/12,1441.31,1463.01,1441.28,1446.45,416.98
2002/12/13,1437.94,1464.78,1429.72,1459.78,530.11
2002/12/16,1460.58,1473.3,1455.52,1471.8,614.42
2002/12/17,1472.51,1481.92,1466.67,1479.66,551.74
2002/12/18,1480.27,1488.46,1473.15,1475.11,596.17
2002/12/19,1474.64,1477.78,1465.6,1477.08,460.54
2002/12/20,1477.95,1495.64,1473.75,1492.02,607.63
2002/12/23,1494.14,1504.46,1493.53,1494.5,612.16
2002/12/24,1493.79,1495.53,1484.28,1495.21,513.65
2002/12/25,1495.97,1498.27,1484.88,1485.49,528.72
2002/12/26,1483.84,1483.88,1444.71,1446.65,833.46
2002/12/27,1441.53,1451.98,1429.6,1445.38,663.53
2002/12/30,1441.98,1441.99,1419.77,1428.15,614.17
2002/12/31,1426.67,1432.4,1409.59,1419.12,632.58
2003/1/7,1395.37,1407.04,1385.42,1391.52,638.88
2003/1/8,1390.85,1434.4,1389.8,1433.28,818.79
2003/1/9,1435.92,1465.07,1426.22,1459.91,1563.83
2003/1/10,1460.96,1474.7,1446.63,1446.88,1429.64
2003/1/13,1443.69,1453.38,1440.28,1448.3,771.67
2003/1/14,1448.9,1542.52,1448.58,1532.18,3049.01
2003/1/15,1543.35,1552.18,1512.87,1525.14,3168.96
2003/1/16,1524.03,1552.11,1519.26,1551.65,2048.87
2003/1/17,1554.44,1559.25,1538.58,1544.55,1803.97
2003/1/20,1541.48,1549.2,1523.15,1548.92,1357.93
2003/1/21,1552.24,1556.06,1519.69,1520,1267.85
2003/1/22,1513.62,1529.53,1511.02,1525.97,994.43
2003/1/23,1525.69,1536.22,1513.77,1515.79,949.01
2003/1/24,1514.6,1550.23,1513,1545.43,1277.08
2003/1/27,1548.09,1567.73,1547.41,1563.35,1162.97
2003/1/28,1564.34,1569.95,1556.03,1568.02,867.9
2003/1/29,1568.71,1576.46,1565.77,1567.29,967.97
2003/2/10,1566.63,1567.28,1544.25,1547,645.62
2003/2/11,1544.78,1560.39,1543.59,1560.26,523.03
2003/2/12,1560.78,1579.41,1553.47,1579.07,905.57
2003/2/13,1580.78,1588.05,1570.37,1572.4,1080.52
2003/2/14,1571.36,1583.92,1568.86,1579.39,802.85
2003/2/17,1579.04,1583.2,1558.33,1564.25,917.81
2003/2/18,1562.76,1568.19,1556.11,1564.15,649.74
2003/2/19,1564.34,1579.59,1557.35,1579.24,820.89
2003/2/20,1581.59,1586.61,1575.52,1577.92,800.85
2003/2/21,1576.41,1576.46,1543.17,1545.76,948.04
2003/2/24,1542.78,1555.47,1541.1,1549.05,626.82
2003/2/25,1548.15,1580.07,1548.15,1579.68,940.43
2003/2/26,1582.06,1584.14,1574.75,1581.74,679.76
2003/2/27,1582.64,1593.9,1577.09,1582.35,745.9
2003/2/28,1581.49,1583.26,1569.51,1580.53,632.46
2003/3/3,1580.17,1595.05,1579.63,1594.83,865.32
2003/3/4,1596.9,1599.31,1586.78,1593.56,780.66
2003/3/5,1593.39,1593.41,1576.7,1586.15,660.92
2003/3/6,1585.56,1586.36,1562.07,1566.41,828.59
2003/3/7,1563.58,1570.71,1556.97,1561.02,689.08
2003/3/10,1560.08,1564.2,1534.17,1535.53,729.96
2003/3/11,1534.08,1540.88,1529.94,1536.29,502.92
2003/3/12,1535.44,1542.39,1524.73,1542.09,516.22
2003/3/13,1542.13,1545.15,1529.88,1531.26,522.93
2003/3/14,1531.61,1538.36,1527.68,1532.71,473.21
2003/3/17,1531.74,1536.48,1519.44,1536.2,622.16
2003/3/18,1535.89,1546.4,1525.35,1526.32,584.46
2003/3/19,1524.99,1543.16,1518.66,1536.98,652.23
2003/3/20,1536.66,1544.59,1527.27,1531.2,666.68
2003/3/21,1530.84,1543.11,1528.45,1541.88,526.38
2003/3/24,1541.82,1545.48,1537.48,1545.26,466.34
2003/3/25,1545.57,1545.95,1528.59,1529.3,560.31
2003/3/26,1528.17,1532.5,1519.37,1523,546.33
2003/3/27,1522.1,1576.8,1513.26,1567.82,1323.57
2003/3/28,1566.88,1577.27,1556.62,1560.15,1296.46
2003/3/31,1559.55,1580.48,1559.2,1579.8,1037.37
2003/4/1,1582.36,1595.35,1577.97,1592.45,1316.56
2003/4/2,1592.39,1595.93,1586.45,1591.32,964.65
2003/4/3,1591.44,1592.75,1579.86,1581.16,811.34
2003/4/4,1579.55,1591.22,1578.9,1590.53,857.8
2003/4/7,1591.29,1600.16,1581.58,1584.36,1153.34
2003/4/8,1584.93,1593.81,1582.51,1590.27,1466.49
2003/4/9,1589.68,1616.51,1580.17,1614.75,2806.09
2003/4/10,1617.81,1632.03,1612.57,1622.99,3091.39
2003/4/11,1623.89,1654.91,1620.24,1649.81,2876.89
2003/4/14,1654.57,1691.31,1654.38,1690.69,3550.81
2003/4/15,1694.75,1707.34,1680.93,1706.69,3128.17
2003/4/16,1708.85,1725.71,1672.49,1680.26,3817.01
2003/4/17,1680.25,1695.98,1669.01,1687.94,2790.12
2003/4/18,1691.48,1695.55,1670.1,1676.88,2408.78
2003/4/21,1672.13,1672.22,1628.92,1644.22,2097.23
2003/4/22,1643.05,1648.52,1635.74,1641.13,1093.34
2003/4/23,1640.57,1642.27,1611.33,1613.33,1495.35
2003/4/24,1609.86,1613.53,1561.81,1573.06,1896.29
2003/4/25,1570.95,1583.28,1549.41,1555.84,1168.6
2003/4/28,1551.99,1610.17,1541.26,1609.21,2339.73
2003/4/29,1607.28,1607.28,1578.41,1579.48,1812.79
2003/4/30,1581.41,1611.26,1580.8,1592.2,1839.85
2003/5/12,1593.88,1608.95,1582.24,1603.76,1519.9
2003/5/13,1605.12,1606.95,1551.6,1555.38,2204.16
2003/5/14,1549.95,1595.41,1546.88,1594.99,1765.29
2003/5/15,1596.62,1628.91,1588.07,1628.62,2242.35
2003/5/16,1629.21,1634.39,1615.9,1627.76,1573.46
2003/5/19,1630.74,1636.72,1619.6,1628.7,1321.06
2003/5/20,1626.83,1627,1602.7,1607.81,1109.83
