Date,Open,High,Low,Close, Volume,Turnover
20170927,4318.13,4338.97,4318.13,4329.82,11570417481.00,1491.96
20170928,4329.54,4339.70,4326.26,4334.51,12233193363.00,1537.08
20170929,4337.67,4362.73,4337.67,4350.76,12233990164.00,1523.87
20171009,4425.41,4429.44,4402.17,4405.79,16980695060.00,2149.16
20171010,4407.25,4421.92,4384.02,4421.68,15446785843.00,2110.12
20171011,4418.01,4438.52,4415.18,4429.21,14992365609.00,2055.64
20171012,4427.38,4443.07,4421.27,4441.32,13086860472.00,1716.04
20171013,4440.84,4460.99,4440.84,4457.56,12317761811.00,1609.28
20171016,4462.56,4478.38,4439.77,4439.77,15832597058.00,2005.30
20171017,4434.47,4451.84,4426.41,4438.16,10534564421.00,1385.95
20171018,4439.80,4461.47,4439.80,4461.47,13230750435.00,1630.93
20171019,4457.62,4462.53,4444.69,4449.97,13199653616.00,1609.03
20171020,4436.35,4453.31,4434.59,4453.31,10118953327.00,1292.71
20171023,4457.68,4468.01,4452.45,4464.35,10797374903.00,1343.06
20171024,4458.71,4485.75,4457.63,4485.75,11191850515.00,1465.67
20171025,4483.49,4509.44,4483.49,4509.44,11011896089.00,1383.15
20171026,4512.02,4544.30,4511.40,4529.94,15621461712.00,2083.09
20171027,4528.39,4553.16,4528.39,4553.06,14897956266.00,1837.29
20171030,4552.21,4560.25,4489.10,4529.46,18356987689.00,2289.39
20171031,4516.33,4537.34,4507.90,4536.82,13194679050.00,1775.01
20171101,4538.31,4559.77,4523.90,4529.86,15342285626.00,2001.19
20171102,4526.24,4526.24,4500.14,4518.56,14918779118.00,1838.55
20171103,4513.10,4520.63,4480.40,4508.86,15584298189.00,1919.20
20171106,4507.78,4552.27,4493.67,4552.27,14799330771.00,1957.98
20171107,4553.24,4593.14,4553.24,4587.27,17733133074.00,2282.38
20171108,4584.04,4617.78,4573.65,4578.10,17344651754.00,2345.98
20171109,4574.80,4615.00,4574.68,4615.00,15022923294.00,1965.62
20171110,4607.91,4658.64,4607.67,4657.50,17223331230.00,2387.51
20171113,4662.68,4681.98,4662.68,4680.30,18350019425.00,2525.18
20171114,4681.15,4686.05,4636.42,4644.70,17724294519.00,2472.37
20171115,4627.77,4644.59,4590.63,4606.86,14905675431.00,2193.76
20171116,4597.43,4647.30,4595.06,4645.92,13967533962.00,2022.02
20171117,4634.64,4654.14,4614.21,4629.08,21334954272.00,2826.15
20171120,4600.51,4665.22,4563.29,4665.22,15761085559.00,2206.82
20171121,4651.54,4728.25,4651.54,4728.25,18793801349.00,2674.37
20171122,4739.03,4770.91,4710.51,4739.36,20437712230.00,2808.23
20171123,4723.63,4723.63,4590.21,4597.02,20162361098.00,2700.70
20171124,4581.93,4604.42,4562.19,4595.22,15102600448.00,2091.42
20171127,4580.66,4580.66,4520.97,4529.59,16327807818.00,2076.02
20171128,4514.22,4552.61,4502.23,4552.58,12516339044.00,1611.37
20171129,4557.16,4558.59,4499.67,4545.84,15135973239.00,1929.58
20171130,4525.99,4544.02,4484.94,4494.68,12701267321.00,1662.99
20171201,4492.59,4517.89,4482.51,4497.14,11872877286.00,1596.96
20171204,4489.89,4533.28,4489.89,4516.17,12624555918.00,1650.13
20171205,4504.28,4528.53,4504.28,4513.39,17429771475.00,2186.61
20171206,4500.17,4507.34,4436.02,4497.09,13413511045.00,1712.03
20171207,4483.67,4492.27,4442.34,4451.51,10788779645.00,1429.23
20171208,4443.46,4497.30,4443.46,4494.09,11007700722.00,1486.49
20171211,4501.89,4571.96,4501.89,4571.96,12226339850.00,1796.03
20171212,4571.63,4571.63,4514.88,4514.88,10954195202.00,1578.54
20171213,4512.30,4557.59,4508.67,4557.59,9989851161.00,1447.13
20171214,4557.93,4565.79,4528.62,4540.25,10478794719.00,1456.69
20171215,4532.26,4532.26,4486.08,4489.62,11789915306.00,1568.99
20171218,4491.20,4515.55,4474.48,4489.72,10082007498.00,1435.93
20171219,4489.74,4544.14,4489.74,4544.14,10078876347.00,1461.19
20171220,4544.69,4551.88,4529.05,4533.82,11343100987.00,1545.26
20171221,4525.47,4584.48,4520.73,4573.49,11968887659.00,1676.02
20171222,4570.38,4583.80,4561.13,4564.00,9865636666.00,1369.65
20171225,4566.43,4589.45,4529.49,4542.62,11344715756.00,1580.26
20171226,4541.09,4556.06,4514.61,4556.06,11131022210.00,1459.60
20171227,4548.12,4548.12,4490.35,4490.76,12790296867.00,1709.36
20171228,4492.03,4539.95,4486.42,4521.63,14003163919.00,1815.16
20171229,4526.16,4545.06,4514.51,4534.62,11139172163.00,1478.04
20180102,4549.94,4595.15,4549.94,4595.15,16552540974.00,2000.90
20180103,4599.52,4648.17,4599.52,4623.97,17575505621.00,2349.50
20180104,4625.19,4651.35,4625.19,4646.29,16036818037.00,2112.47
20180105,4651.77,4656.57,4641.17,4650.98,16560925557.00,2093.05
20180108,4650.36,4667.86,4637.38,4667.86,18953267485.00,2441.72
20180109,4665.38,4698.24,4665.38,4698.21,15853698992.00,2057.27
20180110,4695.48,4712.69,4676.51,4712.02,17625534491.00,2250.33
20180111,4699.81,4719.64,4687.82,4714.65,15331252194.00,2059.08
20180112,4713.34,4728.35,4704.64,4728.15,13771324436.00,1871.15
20180115,4729.56,4746.32,4695.08,4704.70,20015283201.00,2668.66
20180116,4694.70,4732.10,4694.70,4724.67,17695035394.00,2438.99
20180117,4724.27,4728.89,4693.22,4701.34,21070953447.00,2761.48
20180118,4710.18,4741.94,4706.19,4725.91,17644185254.00,2258.99
20180119,4735.22,4763.36,4712.92,4727.36,20093858305.00,2476.96
20180122,4720.17,4796.04,4720.17,4796.04,18587490920.00,2438.03
20180123,4805.64,4831.73,4801.11,4831.73,19943201124.00,2492.57
20180124,4836.20,4842.78,4811.10,4842.78,22231895267.00,2858.80
20180125,4836.54,4850.03,4812.48,4826.11,21694588146.00,2725.50
20180126,4812.62,4857.12,4812.62,4837.84,18939503195.00,2363.37
20180129,4842.47,4847.36,4742.54,4751.28,20753021474.00,2719.51
20180130,4734.72,4757.58,4705.25,4710.30,15651913448.00,2041.66
20180131,4683.51,4723.72,4683.51,4709.00,16260333098.00,2091.29
20180201,4707.79,4714.44,4630.55,4652.98,21287271243.00,2584.80
20180202,4620.01,4682.00,4598.39,4682.00,16870690799.00,2102.45
20180205,4609.70,4676.62,4609.70,4672.34,17891699073.00,2292.81
20180206,4572.39,4601.64,4515.70,4521.28,23577798547.00,2942.10
20180207,4584.63,4584.63,4440.18,4440.18,22152458887.00,2723.80
20180208,4411.54,4470.22,4393.42,4417.96,18160441676.00,2144.68
20180209,4292.49,4299.24,4168.38,4243.35,22729880661.00,2605.36
20180212,4253.37,4329.45,4253.37,4314.27,13382059101.00,1656.09
20180213,4351.15,4409.09,4351.15,4357.35,12831451234.00,1590.57
20180214,4367.40,4395.25,4352.87,4391.89,8447155546.00,1048.89
20180222,4447.45,4493.65,4441.58,4489.21,12339003654.00,1551.68
20180223,4497.37,4513.46,4472.69,4505.55,12435286178.00,1490.17
20180226,4531.02,4579.64,4508.33,4572.24,16876213177.00,2102.44
20180227,4576.17,4576.17,4517.27,4522.27,16218198667.00,2080.66
20180228,4477.79,4512.68,4464.18,4489.77,14123797714.00,1865.09
20180301,4459.29,4534.13,4459.29,4528.58,14674163205.00,1890.95
20180302,4491.23,4519.44,4491.07,4491.89,13270915158.00,1729.52
20180305,4499.55,4514.08,4475.80,4496.26,12293109806.00,1574.42
20180306,4513.15,4542.12,4483.80,4542.12,16980436822.00,2061.34
20180307,4538.83,4560.70,4506.49,4507.96,13226706890.00,1632.25
20180308,4510.19,4555.01,4509.86,4555.01,12082908448.00,1548.79
20180309,4565.53,4603.23,4562.39,4601.56,15557399880.00,1980.10
20180312,4628.30,4643.78,4623.32,4638.01,18271256437.00,2387.64
20180313,4634.70,4634.70,4598.93,4600.36,14878414952.00,1866.12
20180314,4582.92,4592.96,4573.08,4573.50,13442205125.00,1704.74
20180315,4556.97,4598.51,4556.97,4598.51,12133603116.00,1639.12
20180316,4598.93,4608.48,4553.90,4553.90,11432110351.00,1544.62
20180319,4552.78,4580.53,4534.19,4580.53,11523598982.00,1574.74
20180320,4547.38,4589.49,4545.00,4589.44,11545917162.00,1516.45
20180321,4609.66,4620.70,4551.68,4559.94,12983104022.00,1773.57
20180322,4562.20,4574.83,4500.99,4519.65,11680709394.00,1600.46
20180323,4377.80,4411.47,4313.21,4373.26,22444245409.00,2649.67
20180326,4325.63,4370.93,4303.92,4370.93,14895114115.00,1968.34
20180327,4422.74,4431.28,4395.23,4425.25,15536966165.00,2165.52
20180328,4369.24,4410.18,4345.88,4348.32,13965098088.00,2049.78
20180329,4362.99,4409.35,4303.84,4394.98,14108754609.00,1944.65
20180330,4398.93,4429.20,4392.03,4419.61,13467654764.00,1889.49
20180402,4421.09,4449.13,4403.34,4407.55,15300915624.00,2161.82
20180403,4362.18,4382.30,4348.85,4374.71,13161747496.00,1802.43
20180404,4389.08,4410.60,4356.42,4359.23,11878109902.00,1714.82
20180409,4355.14,4379.64,4344.93,4362.10,11394676880.00,1565.04
20180410,4370.35,4428.78,4363.72,4428.78,13403550544.00,1722.50
20180411,4439.42,4459.38,4431.26,4441.22,13379587951.00,1710.37
20180412,4437.47,4437.47,4398.40,4398.91,10791706545.00,1422.37
20180413,4423.57,4423.57,4369.34,4373.77,9785430820.00,1341.26
20180416,4365.48,4365.48,4306.44,4326.59,13182955619.00,1735.45
20180417,4332.81,4332.81,4247.03,4247.03,12783529399.00,1756.82
20180418,4284.40,4284.40,4206.22,4277.33,14922895258.00,1972.45
20180419,4284.10,4338.44,4284.10,4326.25,14341485726.00,1844.45
20180420,4313.62,4328.95,4260.03,4265.59,14183792157.00,1743.61
20180423,4261.28,4287.96,4226.78,4257.28,12949905251.00,1597.86
20180424,4258.89,4349.00,4258.89,4347.04,14795115289.00,1846.83
20180425,4324.98,4342.08,4324.98,4337.14,11622324467.00,1533.79
20180426,4328.00,4328.00,4250.13,4251.63,12207316508.00,1693.00
20180427,4270.24,4270.24,4210.79,4251.86,11768513319.00,1785.36
20180502,4262.47,4280.85,4236.61,4256.79,11418127519.00,1603.05
20180503,4247.54,4290.11,4215.95,4288.86,12321332265.00,1609.73
20180504,4278.43,4293.40,4269.36,4271.51,9441434274.00,1315.94
20180507,4280.27,4343.66,4279.31,4343.66,11305043811.00,1618.35
20180508,4345.65,4394.90,4345.65,4386.90,11899407549.00,1668.70
20180509,4384.29,4388.55,4363.54,4382.32,9297686669.00,1246.96
20180510,4393.94,4403.36,4378.42,4403.36,9864371124.00,1377.44
20180511,4412.75,4412.75,4378.16,4378.16,10258452721.00,1442.28
20180514,4392.51,4421.51,4392.51,4411.61,10945141263.00,1582.05
20180515,4422.99,4437.56,4396.87,4437.56,10198180691.00,1397.88
20180516,4421.92,4438.25,4407.08,4407.71,9882780529.00,1392.33
20180517,4409.87,4409.87,4369.30,4375.56,8258647713.00,1150.94
20180518,4371.60,4413.02,4353.27,4413.02,9560759415.00,1253.51
20180521,4438.72,4453.21,4433.70,4444.16,12489088203.00,1616.54
20180522,4440.53,4440.53,4413.02,4438.04,10143899924.00,1350.22
20180523,4428.36,4428.36,4379.22,4379.22,11447590489.00,1484.97
20180524,4378.15,4383.96,4348.91,4351.08,9402658009.00,1262.20
20180525,4346.27,4357.01,4317.92,4328.47,10123141139.00,1326.30
20180528,4327.66,4356.72,4313.61,4342.10,10108028201.00,1338.76
20180529,4332.87,4355.29,4311.40,4311.62,10511980473.00,1438.02
20180530,4255.39,4269.09,4221.14,4221.14,11961262748.00,1505.56
20180531,4251.24,4306.37,4242.41,4306.37,11668072750.00,1585.13
20180601,4290.98,4304.49,4245.56,4261.63,9804340613.00,1307.96
20180604,4277.52,4302.59,4274.51,4295.53,9513760082.00,1363.02
20180605,4300.14,4350.32,4299.54,4350.32,9842088987.00,1433.81
20180606,4345.34,4353.69,4338.27,4344.91,9528816085.00,1323.11
20180607,4355.34,4360.27,4327.79,4327.98,9711486455.00,1308.69
20180608,4317.10,4317.10,4251.68,4275.72,10028897272.00,1289.70
20180611,4265.89,4282.94,4253.95,4268.49,8174823258.00,1222.60
20180612,4272.38,4324.46,4259.23,4321.65,9094487243.00,1369.33
20180613,4308.44,4308.44,4271.11,4275.79,8445988438.00,1168.35
20180614,4260.30,4297.70,4244.97,4254.72,8533663619.00,1175.51
20180615,4244.83,4254.27,4196.62,4216.15,10495743952.00,1305.23
20180619,4155.71,4162.11,4009.47,4049.23,18309081833.00,2137.73
20180620,4027.51,4079.45,4002.40,4068.74,10882940837.00,1342.44
20180621,4067.50,4104.77,4011.24,4011.63,11637795668.00,1392.86
20180622,3982.88,4034.53,3979.70,4034.53,9309822813.00,1089.28
20180625,4054.21,4054.21,3985.48,3985.48,9465625425.00,1219.59
20180626,3942.35,3978.48,3923.43,3969.48,10294961771.00,1271.94
20180627,3964.71,3973.70,3882.98,3895.95,9793518715.00,1242.65
20180628,3872.42,3903.64,3848.44,3851.18,9063114496.00,1138.50
20180629,3861.93,3960.31,3855.44,3960.31,10165179434.00,1247.90
20180702,3954.15,3956.91,3842.80,3856.47,10496526197.00,1303.25
20180703,3858.68,3865.22,3762.67,3864.90,12043841626.00,1596.17
20180704,3851.37,3869.36,3804.09,3809.17,9942873520.00,1190.65
20180705,3810.94,3834.72,3771.25,3773.21,10055967181.00,1182.64
20180706,3777.99,3837.19,3739.87,3800.93,11067658600.00,1363.56
20180709,3816.09,3905.25,3816.09,3905.25,9889530383.00,1255.31
20180710,3911.48,3920.82,3883.52,3915.32,9044936379.00,1117.69
20180711,3838.56,3868.80,3819.29,3847.46,9933801390.00,1180.75
20180712,3844.48,3952.36,3844.48,3937.65,13141513002.00,1529.39
20180713,3944.18,3957.32,3932.36,3952.90,10387183469.00,1307.19
20180716,3948.60,3957.44,3922.03,3934.94,9451662978.00,1178.55
20180717,3929.91,3929.91,3881.52,3916.23,9037017977.00,1141.51
20180718,3923.00,3942.92,3893.19,3893.19,9519518282.00,1186.38
20180719,3905.12,3925.83,3874.55,3884.77,9460007400.00,1137.67
20180720,3882.55,3954.10,3860.56,3949.51,12063863052.00,1422.26
20180723,3925.98,3984.67,3925.98,3984.67,14892452671.00,1734.10
20180724,3989.48,4057.69,3989.48,4046.60,18880762591.00,2109.33
20180725,4054.97,4057.43,4037.39,4045.91,13096849889.00,1485.45
20180726,4050.32,4050.32,3994.38,3997.99,12397240373.00,1358.31
20180727,3994.90,4002.43,3975.46,3979.94,10019899877.00,1064.19
20180730,3979.54,3996.51,3939.01,3963.71,10886110048.00,1219.13
20180731,3958.72,3969.38,3947.34,3963.45,8491056486.00,968.11
20180801,3980.34,3996.03,3891.93,3891.93,11200005698.00,1279.23
20180802,3878.37,3878.37,3750.68,3806.53,13320288922.00,1513.72
20180803,3801.21,3801.21,3740.47,3740.47,9509360235.00,1136.75
20180806,3735.97,3759.75,3683.42,3688.14,10176121172.00,1184.92
20180807,3700.78,3794.67,3686.48,3794.67,11732277163.00,1303.86
20180808,3786.78,3790.96,3732.17,3732.58,10427244389.00,1144.34
20180809,3720.31,3841.89,3720.31,3829.10,12292905738.00,1388.10
20180810,3828.26,3848.57,3814.80,3839.66,9126892123.00,1072.92
20180813,3800.25,3838.31,3772.95,3834.99,10182399459.00,1189.43
20180814,3829.60,3835.03,3797.57,3814.75,8425161089.00,957.27
20180815,3813.49,3813.49,3718.62,3722.25,9288728815.00,1077.48
20180816,3674.87,3733.59,3674.87,3694.47,9615910367.00,1094.81
20180817,3727.70,3727.70,3635.36,3637.12,8887214400.00,1057.38
20180820,3642.88,3672.30,3607.08,3672.30,9210574278.00,1094.50
20180821,3674.81,3740.73,3674.81,3737.57,9589674582.00,1187.48
20180822,3739.20,3739.20,3705.85,3712.28,7280677214.00,870.03
20180823,3711.67,3742.67,3693.94,3728.50,8317006727.00,1025.33
20180824,3715.62,3754.46,3700.27,3728.55,8001616818.00,933.00
20180827,3744.00,3823.20,3744.00,3823.20,11642620714.00,1374.13
20180828,3825.81,3827.12,3808.31,3818.33,9868098280.00,1173.72
20180829,3810.76,3810.76,3789.55,3798.52,8640347460.00,974.97
20180830,3797.11,3803.02,3755.79,3755.79,9163470861.00,1015.95
20180831,3734.31,3748.24,3705.91,3724.89,9128955426.00,1097.27
20180903,3711.62,3721.48,3680.41,3718.83,8748077183.00,1011.67
20180904,3720.22,3772.77,3705.73,3767.23,9494097046.00,1125.51
20180905,3752.87,3757.01,3694.84,3694.84,8971680759.00,1033.50
20180906,3681.42,3707.59,3652.65,3658.92,8491242413.00,1013.02
20180907,3670.63,3711.61,3650.56,3671.01,9241868122.00,1096.94
20180910,3665.03,3665.03,3613.80,3613.80,8757981260.00,964.22
20180911,3613.08,3630.39,3596.88,3609.29,8218771511.00,866.40
20180912,3601.13,3607.79,3580.32,3583.58,7404877371.00,870.42
20180913,3625.08,3625.68,3565.72,3618.49,9080388207.00,1078.99
20180914,3625.80,3629.80,3604.22,3615.47,8433635845.00,978.99
20180917,3596.03,3596.03,3568.69,3571.19,7251288162.00,771.75
20180918,3558.69,3644.51,3558.69,3644.51,9287972792.00,1019.49
20180919,3637.14,3716.45,3637.14,3690.02,11235951488.00,1278.52
20180920,3692.74,3708.78,3680.60,3686.35,8581480031.00,913.55
20180921,3698.87,3788.59,3683.91,3788.59,12726071812.00,1366.90
20180925,3755.12,3778.93,3753.20,3764.74,8476050698.00,947.69
20180926,3773.02,3834.20,3770.80,3803.66,11191187949.00,1324.73
20180927,3801.46,3809.78,3777.63,3782.46,9740608127.00,1071.79
20180928,3788.99,3819.84,3782.38,3819.44,10460000893.00,1094.84
20181008,3736.16,3738.44,3655.77,3658.52,11845436583.00,1295.81
20181009,3659.73,3680.47,3641.65,3655.71,8876116479.00,958.97
20181010,3662.33,3677.35,3629.99,3647.04,8327041579.00,941.13
20181011,3528.76,3554.33,3442.80,3461.25,15309872125.00,1494.73
20181012,3457.81,3517.06,3416.51,3504.69,13335394513.00,1276.47
20181015,3508.32,3523.79,3453.50,3455.54,9443276249.00,953.95
20181016,3457.24,3488.31,3404.70,3416.96,9419954960.00,936.71
20181017,3460.83,3460.83,3387.60,3439.76,10425751106.00,1064.49
20181018,3415.43,3415.43,3352.84,3353.49,9843214526.00,966.52
20181019,3320.22,3454.91,3320.22,3451.66,12462367425.00,1284.26
20181022,3479.64,3619.26,3479.64,3596.86,17845903414.00,1928.12
20181023,3594.02,3594.02,3487.50,3501.15,13592804191.00,1519.38
20181024,3487.16,3548.69,3482.26,3496.41,11595341609.00,1240.03
20181025,3405.69,3486.12,3405.69,3486.12,11193023395.00,1170.79
20181026,3500.68,3512.47,3450.79,3469.14,10867582029.00,1108.14
20181029,3451.31,3451.31,3360.98,3368.19,10143588501.00,1146.70
20181030,3348.41,3420.94,3327.34,3392.10,12052831060.00,1344.33
20181031,3401.12,3459.15,3401.12,3447.68,12723366084.00,1266.60
20181101,3482.84,3520.21,3474.62,3474.62,15198773528.00,1580.82
20181102,3563.84,3605.88,3537.33,3605.88,18295728788.00,1980.96
20181105,3585.87,3601.79,3546.57,3581.84,13964173036.00,1443.31
20181106,3572.78,3572.78,3527.11,3560.99,10618526992.00,1066.80
20181107,3563.50,3590.25,3540.88,3540.88,12716329800.00,1255.34
20181108,3572.35,3572.35,3524.98,3528.88,10543091433.00,1028.97
20181109,3507.47,3507.47,3482.55,3482.55,10522199112.00,1002.58
20181112,3474.01,3535.63,3474.01,3535.43,12756300340.00,1233.24
20181113,3491.62,3589.56,3491.62,3575.31,17610762442.00,1573.26
20181114,3570.79,3575.66,3538.65,3543.39,15561001600.00,1319.85
20181115,3538.73,3583.72,3536.70,3583.72,13726249913.00,1255.93
20181116,3584.55,3619.80,3568.03,3596.75,16256498507.00,1594.67
20181119,3597.48,3622.88,3586.76,3622.88,14669616982.00,1397.62
20181120,3593.82,3596.04,3540.38,3540.89,14641446877.00,1385.34
20181121,3505.36,3550.62,3505.36,3550.62,12055840228.00,1117.42
20181122,3557.79,3557.79,3526.82,3540.52,9893811000.00,913.63
20181123,3534.92,3534.92,3452.49,3454.24,12728712175.00,1135.29
20181126,3459.34,3473.72,3443.02,3453.30,8768287099.00,808.10
20181127,3467.08,3477.32,3441.44,3453.65,8392329183.00,812.94
20181128,3454.67,3496.06,3440.80,3496.06,10495580119.00,980.11
20181129,3517.61,3521.97,3448.54,3448.54,10766509704.00,1047.62
20181130,3446.60,3486.28,3439.31,3484.06,9514706061.00,927.60
20181203,3578.16,3599.04,3552.41,3587.60,15567581960.00,1674.64
20181204,3582.38,3598.84,3572.57,3598.84,11332807889.00,1128.34
20181205,3548.47,3598.51,3548.47,3581.48,10977875771.00,1134.94
20181206,3546.70,3548.46,3503.05,3503.33,10419047229.00,1157.65
20181207,3510.50,3514.08,3496.67,3502.27,7693362330.00,842.20
20181210,3471.39,3489.74,3455.38,3464.65,8475556469.00,896.60
20181211,3469.40,3483.36,3464.84,3480.83,7235565866.00,749.53
20181212,3503.27,3503.27,3480.39,3490.33,7055778691.00,733.03
20181213,3498.23,3556.03,3492.49,3542.15,10978451991.00,1179.81
20181214,3529.54,3529.54,3477.64,3477.65,10848959328.00,1090.13
20181217,3468.48,3471.25,3444.95,3470.80,8824814250.00,913.77
20181218,3448.55,3474.23,3426.60,3441.64,8413353220.00,847.40
20181219,3446.75,3446.75,3397.07,3397.07,7470987441.00,797.17
20181220,3388.31,3388.31,3355.67,3375.30,8571668729.00,882.66
20181221,3363.11,3363.11,3318.33,3340.70,9415047767.00,952.72
20181224,3327.43,3357.49,3326.97,3357.02,7224130506.00,737.72
20181225,3321.93,3346.14,3273.20,3333.18,10309897210.00,962.31
20181226,3328.20,3341.20,3312.44,3316.33,7697277922.00,729.33
20181227,3361.79,3361.79,3296.11,3296.11,10283489445.00,966.40
20181228,3300.80,3316.71,3287.01,3310.24,8980093516.00,914.94
20190102,3318.33,3318.33,3258.24,3267.28,8721184374.00,882.27
20190103,3260.52,3288.31,3246.16,3255.28,9150025068.00,895.85
20190104,3227.88,3324.41,3227.88,3324.34,12154647042.00,1167.16
20190107,3344.79,3359.15,3335.66,3355.19,12763057432.00,1220.12
20190108,3348.90,3353.21,3339.63,3347.41,10671065640.00,933.40
20190109,3365.83,3415.95,3364.89,3378.78,13822606539.00,1359.89
20190110,3378.99,3398.73,3368.34,3377.43,11036981439.00,1061.69
20190111,3386.03,3402.61,3375.51,3402.61,9748518768.00,934.43
20190114,3399.74,3399.74,3369.63,3371.66,9805920934.00,861.81
20190115,3374.10,3436.30,3374.10,3435.98,10790646084.00,1114.65
20190116,3435.07,3447.78,3428.37,3435.91,10562730703.00,1042.05
20190117,3438.84,3446.80,3413.59,3414.47,10915451905.00,992.52
20190118,3427.79,3476.81,3427.79,3474.29,13511734433.00,1250.74
